id,price,accommodates,room_type,bedrooms,beds,bathrooms,neighbourhood_group_cleansed,minimum_nights,instant_bookable,review_scores_rating,host_is_superhost,host_total_listings_count,availability_365,latitude,longitude,city
33917958,103.0,2,Private room,1.0,1.0,1.0,Queens,30,False,5.0,True,366.0,335,40.74468,-73.90807,NYC
33930528,136.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.81,False,2.0,43,40.70386,-73.94274,NYC
34181803,355.0,2,Private room,1.0,1.0,1.0,Manhattan,30,False,4.76,False,2.0,365,40.76238,-73.99408,NYC
34197959,45.0,1,Private room,1.0,1.0,1.0,Bronx,30,False,5.0,False,12.0,238,40.8779,-73.87996,NYC
34084359,52.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.2,False,5.0,22,40.65613,-73.87682,NYC
34202651,525.0,7,Entire home/apt,3.0,5.0,2.0,Manhattan,30,False,4.83,False,2.0,334,40.7924,-73.97028,NYC
34205576,240.0,2,Private room,2.0,2.0,1.0,Brooklyn,30,False,5.0,True,4.0,352,40.70856,-73.94756,NYC
34206567,199.0,2,Entire home/apt,1.0,1.0,2.0,Manhattan,30,False,5.0,False,3.0,332,40.71476,-73.98059,NYC
34213403,71.0,1,Private room,1.0,1.0,1.0,Queens,30,False,5.0,True,366.0,273,40.74778,-73.91979,NYC
34230593,203.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,True,4.74,True,1.0,240,40.77545,-73.95043,NYC
34231172,152.0,2,Shared room,1.0,2.0,1.0,Brooklyn,2,False,4.88,,3.0,283,40.64351,-74.01464,NYC
34234215,110.0,4,Entire home/apt,2.0,5.0,1.0,Queens,30,False,4.92,True,1.0,137,40.697,-73.738,NYC
34103144,63.0,1,Private room,1.0,1.0,1.0,Manhattan,30,False,4.79,True,366.0,297,40.81808,-73.94302,NYC
34114232,89.0,2,Entire home/apt,0.0,1.0,1.0,Brooklyn,30,False,4.8,False,2.0,89,40.68266,-73.92264,NYC
34118590,150.0,1,Private room,3.0,1.0,3.5,Brooklyn,30,False,4.75,False,1.0,365,40.68717,-73.92016,NYC
34123251,134.0,3,Entire home/apt,2.0,3.0,1.0,Brooklyn,30,False,4.69,True,1.0,117,40.67078,-73.9923,NYC
34253845,132.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.67,True,4.0,331,40.71027,-73.94875,NYC
34256727,114.0,3,Entire home/apt,1.0,2.0,1.0,Staten Island,30,False,4.92,True,1.0,331,40.57548,-74.09462,NYC
34272580,250.0,4,Entire home/apt,3.0,3.0,1.0,Brooklyn,30,False,5.0,False,5.0,71,40.6706,-73.93987,NYC
34278935,149.0,4,Entire home/apt,2.0,4.0,1.0,Staten Island,30,False,4.92,True,4.0,278,40.64475,-74.0782,NYC
34279388,65.0,1,Private room,2.0,1.0,1.0,Manhattan,30,False,5.0,True,2.0,274,40.82803,-73.95177,NYC
34127215,860.0,6,Entire home/apt,4.0,5.0,2.5,Brooklyn,30,False,5.0,True,4.0,307,40.70943,-73.96024,NYC
34132006,248.0,8,Entire home/apt,3.0,5.0,1.0,Manhattan,30,True,,False,2.0,365,40.7478,-73.99654,NYC
34136999,446.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,31,True,5.0,False,,132,40.71579,-74.00587,NYC
34138042,302.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,31,True,,False,,216,40.705579,-74.008378,NYC
34138100,358.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,31,True,5.0,False,,300,40.7056,-74.00878,NYC
34142214,100.0,2,Private room,1.0,1.0,1.0,Bronx,30,False,4.65,True,2.0,365,40.83084,-73.92115,NYC
34150118,170.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.75,False,4.0,179,40.79337,-73.93392,NYC
34281515,61.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.71,False,1.0,152,40.57577,-73.96041,NYC
34289855,995.0,6,Entire home/apt,3.0,3.0,3.0,Manhattan,30,False,5.0,False,1.0,139,40.74375447476719,-73.98513295235767,NYC
34313601,281.0,2,Private room,1.0,2.0,1.0,Brooklyn,2,False,4.88,True,2.0,298,40.675382093080266,-73.96613012591186,NYC
34315737,58.0,2,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.23,False,2.0,148,40.63342,-73.98205,NYC
34165293,74.0,1,Private room,1.0,1.0,1.0,Queens,30,False,4.79,True,366.0,337,40.74454,-73.90621,NYC
34169395,704.0,4,Entire home/apt,2.0,2.0,1.5,Manhattan,31,True,,False,,145,40.71579,-74.00587,NYC
34172085,49.0,1,Private room,1.0,1.0,1.0,Manhattan,30,True,4.81,True,6.0,361,40.86269,-73.926,NYC
34175118,168.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.47,True,387.0,327,40.719844818115234,-73.99642944335938,NYC
34487247,432.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.2,False,12.0,311,40.7645895,-73.9809119,NYC
34487373,388.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.22,False,12.0,220,40.7645895,-73.9809119,NYC
34327434,117.0,2,Private room,1.0,2.0,1.0,Brooklyn,30,False,4.0,False,6.0,89,40.70359,-73.91875,NYC
34335995,189.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.98,False,1.0,246,40.72448,-73.97785,NYC
34336135,110.0,4,Private room,2.0,2.0,1.0,Queens,30,False,4.83,False,4.0,364,40.6754,-73.79787,NYC
34337267,106.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.91,True,8.0,311,40.64124,-73.96507,NYC
34340192,135.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.78,True,10.0,330,40.7217,-73.99957,NYC
34487491,388.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.25,False,12.0,275,40.7645895,-73.9809119,NYC
34491852,615.0,2,Hotel room,1.0,1.0,1.0,Manhattan,1,True,5.0,False,8.0,329,40.76157,-73.98257,NYC
34491871,648.0,2,Hotel room,1.0,1.0,1.0,Manhattan,1,True,5.0,False,8.0,321,40.76157,-73.98257,NYC
34491918,638.0,2,Hotel room,1.0,2.0,1.0,Manhattan,1,True,4.5,False,8.0,136,40.76157,-73.98257,NYC
34501332,66.0,1,Private room,1.0,1.0,1.0,Manhattan,30,True,4.91,False,1.0,55,40.83509020886153,-73.93872707114303,NYC
34340357,249.0,2,Entire home/apt,1.0,2.0,1.0,Manhattan,3,False,4.76,True,10.0,217,40.80549,-73.94725,NYC
34358402,199.0,4,Entire home/apt,0.0,2.0,1.0,Brooklyn,30,False,4.97,False,7.0,161,40.68687,-73.98706,NYC
34362677,429.0,4,Entire home/apt,2.0,2.0,1.0,Manhattan,30,False,5.0,False,13.0,91,40.72785,-73.99991,NYC
34363916,630.0,4,Entire home/apt,2.0,2.0,3.0,Brooklyn,30,False,4.98,True,1.0,346,40.73356,-73.96111,NYC
34365364,161.0,2,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.97,True,3.0,93,40.67261,-73.98923,NYC
34501725,240.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,30,False,5.0,False,3.0,79,40.74761,-73.99539,NYC
34510977,260.0,2,Private room,1.0,1.0,1.0,Brooklyn,2,False,4.83,True,10.0,266,40.67823,-73.96331,NYC
34535182,161.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.94,False,6.0,236,40.6297,-73.89786,NYC
34368310,9999.0,2,Private room,1.0,1.0,1.0,Manhattan,30,False,4.67,False,4.0,263,40.71382,-73.99281,NYC
34370526,235.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,3,False,4.7,True,10.0,228,40.80497,-73.94733,NYC
34370821,76.0,1,Private room,1.0,1.0,1.0,Queens,30,False,4.8,True,366.0,362,40.74476,-73.90996,NYC
34384911,462.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,31,True,,False,,286,40.71579,-74.00587,NYC
34537321,100.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.0,False,16.0,312,40.76048,-73.96175,NYC
34539406,156.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.92,False,6.0,236,40.6289,-73.89752,NYC
34542125,138.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.77,True,4.0,77,40.70426,-73.94074,NYC
34542550,73.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,5.0,False,4.0,297,40.70852,-73.95226,NYC
34544360,252.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,,False,7.0,89,40.74091,-73.98078,NYC
34568831,91.0,4,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.91,True,1.0,286,40.61984,-74.02601,NYC
34384958,107.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,90,False,5.0,False,1.0,358,40.7798,-73.9503,NYC
34433947,85.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.0,False,5.0,140,40.65516,-73.94902,NYC
34592851,4000.0,16,Entire home/apt,4.0,4.0,3.5,Brooklyn,30,False,5.0,False,2.0,178,40.67134,-73.94726,NYC
34592997,80.0,2,Private room,1.0,1.0,1.5,Bronx,6,False,4.96,True,1.0,128,40.841509083040044,-73.9101911661065,NYC
34593016,489.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,,False,,230,40.782,-73.97603,NYC
34593055,477.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,3.0,False,,138,40.782004,-73.976026,NYC
34596961,74.0,4,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.8,True,1.0,290,40.67379,-73.87445,NYC
34468721,436.0,2,Entire home/apt,3.0,7.0,2.0,Brooklyn,30,False,4.76,False,6.0,236,40.62965,-73.89551,NYC
34469494,237.0,5,Entire home/apt,2.0,4.0,2.0,Brooklyn,30,False,,False,1.0,338,40.69305,-73.96869,NYC
34478311,194.0,2,Private room,1.0,1.0,1.0,Brooklyn,4,False,4.89,True,2.0,66,40.68102,-73.99407,NYC
34480008,101.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,,False,1.0,88,40.66521,-73.8908,NYC
34485317,462.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.15,False,12.0,78,40.76451,-73.9836,NYC
34485693,822.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,,False,12.0,308,40.76451,-73.9836,NYC
34485694,482.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.38,False,12.0,316,40.76451,-73.9836,NYC
34600024,127.0,4,Entire home/apt,2.0,3.0,1.0,Brooklyn,30,False,4.75,False,1.0,291,40.6913,-73.92603,NYC
34603173,139.0,2,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.73,False,3.0,228,40.57837,-73.96549,NYC
34604981,89.0,1,Private room,1.0,1.0,1.0,Queens,30,False,5.0,False,3.0,89,40.7654,-73.91775,NYC
34616078,43.0,1,Private room,1.0,1.0,1.0,Queens,30,False,4.4,True,4.0,160,40.69631,-73.84674,NYC
34620162,88.0,2,Entire home/apt,1.0,1.0,1.0,Queens,30,False,4.79,False,2.0,79,40.72205,-73.73571,NYC
34485696,855.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,,False,12.0,0,40.76451,-73.9836,NYC
34485697,714.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,,False,12.0,312,40.76451,-73.9836,NYC
34485698,445.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.13,False,12.0,318,40.76451,-73.9836,NYC
34485699,527.0,2,Private room,1.0,2.0,1.0,Manhattan,1,True,3.73,False,12.0,312,40.76451,-73.9836,NYC
34485702,468.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,3.0,False,12.0,301,40.76451,-73.9836,NYC
34624286,629.0,6,Entire home/apt,5.0,4.0,2.5,Brooklyn,30,False,,False,3.0,151,40.67966,-73.97073,NYC
34641992,412.0,5,Entire home/apt,2.0,2.0,2.0,Manhattan,30,False,4.95,False,6.0,304,40.80594,-73.94696,NYC
34647190,195.0,5,Entire home/apt,2.0,4.0,2.0,Brooklyn,30,False,5.0,False,4.0,146,40.69028,-73.95846,NYC
34815470,420.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.75,False,1.0,365,40.733036,-73.998978,NYC
34819702,87.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.98,True,2.0,60,40.6491,-73.97807,NYC
34822061,215.0,8,Entire home/apt,3.0,4.0,2.5,Bronx,30,False,4.52,False,5.0,365,40.82798,-73.81455,NYC
34664546,38.0,1,Private room,1.0,1.0,1.0,Queens,30,False,5.0,False,1.0,214,40.77113,-73.79968,NYC
34667590,70.0,2,Entire home/apt,1.0,2.0,1.0,Bronx,30,False,4.64,True,7.0,334,40.8127,-73.90988,NYC
34670672,254.0,2,Private room,2.0,4.0,2.0,Queens,3,False,4.94,True,2.0,159,40.58811950683594,-73.79544830322266,NYC
34840495,377.0,12,Entire home/apt,5.0,5.0,2.0,Brooklyn,30,False,4.5,True,6.0,301,40.66653,-73.92971,NYC
34844071,72.0,4,Entire home/apt,1.0,1.0,1.0,Staten Island,30,False,4.5,True,2.0,365,40.57455,-74.09366,NYC
34860207,143.0,3,Entire home/apt,2.0,2.0,1.0,Queens,30,False,5.0,True,9.0,364,40.69792540874119,-73.84038425687861,NYC
34673353,220.0,4,Entire home/apt,2.0,3.0,1.0,Manhattan,30,False,4.94,True,2.0,261,40.7613,-73.98077,NYC
34690202,90.0,4,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.5,False,3.0,153,40.65957,-73.96144,NYC
34866682,701.0,16,Entire home/apt,9.0,13.0,4.0,Brooklyn,30,False,4.87,True,6.0,279,40.66485,-73.93022,NYC
34866786,475.0,5,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,4.38,True,124.0,336,40.78868,-73.97376,NYC
34868859,350.0,5,Entire home/apt,2.0,2.0,2.0,Manhattan,30,False,4.8,True,124.0,321,40.74609,-73.97761,NYC
34705719,112.0,2,Private room,1.0,1.0,1.0,Manhattan,1,False,4.78,True,10.0,272,40.80738,-73.95542,NYC
34709283,225.0,5,Entire home/apt,3.0,4.0,2.0,Manhattan,30,True,5.0,False,6.0,274,40.80777,-73.95258,NYC
34907049,90.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.79,True,5.0,265,40.69351,-73.95129,NYC
34907354,63.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.74,False,1.0,270,40.66289,-73.95756,NYC
34907479,110.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.77,False,3.0,230,40.80615,-73.94347,NYC
34909026,92.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.66,False,2.0,270,40.67942,-73.94141,NYC
34909594,143.0,3,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.91,True,1.0,194,40.66794,-73.99319,NYC
34722584,128.0,2,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,5.0,False,6.0,72,40.77291,-73.94867,NYC
34737998,98.0,2,Entire home/apt,0.0,1.0,1.0,Brooklyn,30,False,4.92,True,8.0,307,40.64124,-73.96507,NYC
34738463,273.0,2,Entire home/apt,1.0,3.0,1.0,Manhattan,3,False,4.63,True,10.0,261,40.80508,-73.94671,NYC
34926055,190.0,3,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.81,True,124.0,335,40.78485,-73.95061,NYC
34956061,35.0,1,Private room,1.0,1.0,1.0,Queens,30,False,4.25,False,2.0,56,40.67669,-73.73988,NYC
34971449,230.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.67,True,124.0,292,40.74447,-73.97591,NYC
34972982,230.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,5.0,True,124.0,284,40.74456,-73.97618,NYC
34741981,76.0,2,Private room,1.0,1.0,1.0,Queens,30,False,4.78,False,1.0,89,40.76105,-73.81938,NYC
34742861,102.0,2,Entire home/apt,0.0,1.0,1.0,Brooklyn,30,False,4.92,True,8.0,299,40.64124,-73.96507,NYC
34746284,225.0,4,Entire home/apt,1.0,2.0,1.5,Brooklyn,30,False,5.0,False,2.0,332,40.70671,-73.94499,NYC
35114037,88.0,2,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,4.6,False,1.0,275,40.8215,-73.95655,NYC
34978738,75.0,2,Entire home/apt,0.0,1.0,1.0,Queens,30,False,4.68,False,3.0,238,40.67556,-73.84683,NYC
34980223,187.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.88,True,10.0,305,40.71841,-73.99585,NYC
34993824,225.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.71,True,124.0,306,40.79086,-73.97214,NYC
34994129,230.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,5.0,True,124.0,335,40.79055,-73.97424,NYC
34998955,180.0,2,Entire home/apt,0.0,2.0,1.0,Manhattan,30,False,4.75,True,124.0,346,40.74746,-73.98071,NYC
35120222,286.0,6,Entire home/apt,2.0,4.0,1.0,Queens,30,False,4.86,True,1.0,328,40.76078,-73.93065,NYC
35000464,190.0,3,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.69,True,124.0,321,40.74943,-73.98198,NYC
35005373,380.0,6,Entire home/apt,3.0,4.0,2.0,Manhattan,30,False,4.4,True,124.0,321,40.74857,-73.97996,NYC
35012500,60.0,4,Entire home/apt,1.0,2.0,1.0,Queens,30,False,4.66,True,1.0,320,40.65731,-73.74666,NYC
35025921,190.0,3,Entire home/apt,0.0,2.0,1.0,Manhattan,30,False,4.88,True,124.0,291,40.78885,-73.97272,NYC
35026161,200.0,3,Entire home/apt,0.0,2.0,1.0,Manhattan,30,False,4.71,True,124.0,274,40.78939,-73.97218,NYC
35136523,53.0,1,Private room,1.0,1.0,1.0,Queens,30,False,4.64,False,15.0,365,40.66838,-73.85267,NYC
35136809,53.0,1,Private room,1.0,1.0,1.0,Queens,30,False,4.75,False,15.0,365,40.66815,-73.8512,NYC
35147929,390.0,2,Private room,1.0,1.0,1.0,Brooklyn,1,True,4.38,False,7.0,314,40.68808,-73.98766,NYC
35149019,353.0,2,Private room,1.0,1.0,1.0,Brooklyn,1,True,4.49,False,7.0,312,40.69982,-73.98697,NYC
35149180,375.0,2,Private room,1.0,1.0,1.0,Brooklyn,1,True,5.0,False,7.0,315,40.69868,-73.98594,NYC
35149282,447.0,4,Private room,1.0,3.0,1.0,Brooklyn,1,True,4.25,False,7.0,303,40.69778,-73.98531,NYC
35149452,466.0,2,Private room,1.0,1.0,1.0,Brooklyn,1,True,4.71,False,7.0,311,40.69767,-73.98696,NYC
35038426,405.0,5,Entire home/apt,0.0,3.0,1.0,Manhattan,2,False,4.39,False,26.0,50,40.74657,-73.98715,NYC
35043094,227.0,2,Private room,3.0,3.0,1.0,Queens,3,False,4.78,True,1.0,348,40.66460342843937,-73.74927311508291,NYC
35078721,106.0,1,Private room,1.0,1.0,1.0,Brooklyn,5,False,4.98,True,2.0,65,40.68286,-73.8859,NYC
35149749,353.0,2,Private room,1.0,1.0,1.0,Brooklyn,1,True,4.39,False,7.0,311,40.69785,-73.98674,NYC
35154411,379.0,4,Private room,1.0,2.0,1.0,Manhattan,1,True,4.65,False,11.0,244,40.76487,-73.98119,NYC
35154668,401.0,4,Private room,1.0,2.0,1.0,Manhattan,1,True,4.64,False,11.0,292,40.76487,-73.98119,NYC
35154803,423.0,4,Private room,1.0,2.0,1.0,Manhattan,1,True,4.58,False,11.0,286,40.76487,-73.98119,NYC
35154913,477.0,4,Private room,1.0,2.0,2.0,Manhattan,1,True,4.7,False,11.0,288,40.76487,-73.98119,NYC
35155873,149.0,2,Entire home/apt,1.0,1.0,1.0,Staten Island,30,False,5.0,True,2.0,140,40.64059,-74.09686,NYC
35161717,107.0,1,Private room,1.0,1.0,2.0,Manhattan,30,False,5.0,True,16.0,331,40.72119,-73.98283,NYC
35172393,80.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,1.0,False,7.0,365,40.65573,-73.94012,NYC
35354567,66.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,,False,3.0,275,40.67188,-73.86993,NYC
35369883,94.0,1,Private room,1.0,1.0,1.0,Queens,1,False,4.89,True,1.0,332,40.77677,-73.91901,NYC
35186258,201.0,3,Entire home/apt,0.0,2.0,1.0,Manhattan,30,True,4.86,False,2.0,175,40.74322,-73.98302,NYC
35186404,218.0,2,Private room,1.0,1.0,1.0,Brooklyn,3,True,4.67,True,1.0,235,40.67454,-73.92432,NYC
35191797,145.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.64,True,387.0,306,40.77840805053711,-73.95562744140625,NYC
35197500,121.0,4,Entire home/apt,2.0,2.0,1.0,Queens,30,False,4.92,True,6.0,121,40.72034,-73.73496,NYC
35408266,80.0,2,Private room,1.0,1.0,1.0,Manhattan,30,False,4.71,False,2.0,364,40.82663,-73.93759,NYC
35409062,89.0,2,Private room,1.0,1.0,1.0,Bronx,30,False,5.0,False,1.0,269,40.86091,-73.90002,NYC
35422599,80.0,2,Private room,1.0,1.0,1.0,Queens,1,False,4.88,True,5.0,168,40.67211111556477,-73.7809071617207,NYC
35423560,96.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.87,False,29.0,328,40.77632,-73.95035,NYC
35203931,103.0,2,Entire home/apt,0.0,2.0,1.0,Manhattan,365,False,,True,26.0,299,40.75472,-73.99822,NYC
35222567,133.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,5.0,False,6.0,236,40.63069,-73.8959,NYC
35224560,95.0,3,Private room,1.0,2.0,1.0,Queens,30,True,4.83,False,6.0,365,40.74466,-73.91317,NYC
35227165,297.0,2,Entire home/apt,2.0,2.0,2.0,Brooklyn,30,False,4.8,False,2.0,83,40.71666,-73.9566,NYC
35231370,172.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,4.83,True,15.0,304,40.7614,-73.96526,NYC
35428996,338.0,1,Entire home/apt,0.0,1.0,0.0,Manhattan,30,False,4.67,False,2.0,365,40.75344,-73.96702,NYC
35431400,115.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.8,False,3.0,150,40.72818,-74.00114,NYC
35479956,182.0,4,Entire home/apt,2.0,2.0,1.0,Brooklyn,30,False,4.59,False,3.0,179,40.69426,-73.973,NYC
35231916,75.0,1,Private room,1.0,1.0,1.0,Queens,30,False,5.0,True,1.0,120,40.75304,-73.92758,NYC
35232819,153.0,5,Entire home/apt,1.0,2.0,1.0,Brooklyn,2,False,5.0,True,5.0,207,40.6307136,-74.0269764,NYC
35235212,66.0,2,Private room,1.0,1.0,1.0,Queens,30,False,5.0,False,4.0,89,40.73703,-73.86309,NYC
35235326,96.0,1,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.86,True,5.0,336,40.6948,-73.91417,NYC
35235379,65.0,2,Private room,1.0,1.0,1.0,Queens,30,False,4.73,False,4.0,270,40.73763,-73.86533,NYC
35250568,89.0,1,Entire home/apt,0.0,1.0,1.0,Queens,30,False,4.61,True,2.0,63,40.76515,-73.9279,NYC
35490967,157.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,True,4.33,False,7.0,336,40.73275,-74.00549,NYC
35491909,120.0,4,Entire home/apt,1.0,3.0,1.0,Brooklyn,30,False,4.47,False,1.0,154,40.67237,-73.89158,NYC
35493937,249.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,5.0,False,1.0,143,40.74673,-73.97225,NYC
35496842,67.0,2,Entire home/apt,1.0,1.0,1.0,Bronx,30,True,4.2,False,1.0,271,40.88151,-73.8494,NYC
35497497,600.0,10,Entire home/apt,5.0,7.0,3.0,Brooklyn,30,False,5.0,True,4.0,364,40.6828,-73.98552,NYC
35509087,186.0,4,Entire home/apt,2.0,2.0,1.0,Brooklyn,30,False,4.63,False,3.0,179,40.69404,-73.974,NYC
35252845,966.0,2,Private room,2.0,2.0,1.5,Manhattan,2,False,4.96,,3.0,342,40.72568,-73.98997,NYC
35254823,179.0,2,Private room,1.0,1.0,1.0,Manhattan,3,False,4.94,True,3.0,307,40.80131,-73.94584,NYC
35258943,225.0,2,Private room,2.0,2.0,1.0,Brooklyn,30,False,4.92,False,1.0,270,40.65889,-73.94986,NYC
35510876,350.0,2,Private room,1.0,2.0,1.0,Manhattan,1,True,4.35,False,5.0,157,40.7548,-73.99408,NYC
35511098,461.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,,False,5.0,181,40.75466,-73.99399,NYC
35513883,60.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.91,True,2.0,216,40.63688,-74.00859,NYC
35523432,226.0,2,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,5.0,True,2.0,90,40.69779,-73.92811,NYC
35526392,135.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.96,True,3.0,203,40.77418,-73.94803,NYC
35267761,45.0,2,Private room,1.0,1.0,1.0,Queens,30,False,4.69,True,4.0,257,40.76708,-73.87297,NYC
35310193,425.0,1,Entire home/apt,1.0,1.0,1.0,Queens,30,False,5.0,False,1.0,365,40.7455,-73.94015,NYC
35315339,185.0,2,Private room,1.0,1.0,1.0,Brooklyn,7,False,5.0,False,2.0,31,40.63524,-74.0197,NYC
35536969,269.0,5,Entire home/apt,2.0,3.0,2.0,Brooklyn,30,False,5.0,False,3.0,88,40.69306,-73.95917,NYC
35539586,225.0,3,Hotel room,1.0,2.0,1.0,Queens,1,True,4.41,False,15.0,285,40.75331,-73.93501,NYC
35539721,225.0,2,Hotel room,1.0,2.0,1.0,Queens,1,True,4.4,False,15.0,298,40.75331,-73.93501,NYC
35539856,256.0,2,Hotel room,1.0,1.0,1.0,Queens,1,True,4.34,False,15.0,335,40.75331,-73.93501,NYC
35348521,61.0,1,Private room,1.0,1.0,1.0,Manhattan,30,False,4.33,False,12.0,313,40.77783,-73.95188,NYC
35646199,79.0,3,Entire home/apt,1.0,2.0,1.0,Bronx,30,False,4.0,False,1.0,34,40.85420317160321,-73.89673360754234,NYC
35540158,237.0,2,Hotel room,1.0,1.0,1.0,Queens,1,True,4.57,False,15.0,319,40.75331,-73.93501,NYC
35540308,230.0,2,Hotel room,1.0,2.0,1.0,Queens,1,True,4.63,False,15.0,0,40.75215,-73.93581,NYC
35545194,221.0,2,Private room,1.0,1.0,1.0,Queens,1,True,4.23,False,8.0,355,40.75845,-73.8347,NYC
35545434,305.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.31,False,5.0,338,40.73968,-73.99494,NYC
35545525,337.0,3,Private room,1.0,2.0,1.0,Manhattan,1,True,4.27,False,5.0,324,40.73777,-73.99392,NYC
35683483,355.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,5.0,False,5.0,365,40.77196,-73.95669,NYC
35684442,68.0,1,Private room,1.0,1.0,2.0,Manhattan,30,False,5.0,False,14.0,365,40.82392,-73.95409,NYC
35702864,119.0,2,Private room,2.0,2.0,1.0,Brooklyn,30,False,4.83,False,2.0,178,40.68144,-73.92117,NYC
35545595,305.0,2,Private room,1.0,1.0,1.0,Manhattan,1,True,4.37,False,5.0,337,40.73932,-73.99545,NYC
35545650,319.0,2,Private room,1.0,2.0,1.0,Manhattan,1,True,4.5,False,5.0,300,40.73841,-73.99353,NYC
35546298,39.0,2,Private room,1.0,1.0,1.0,Bronx,30,False,4.78,False,6.0,291,40.85603,-73.86517,NYC
35548721,45.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.42,False,5.0,89,40.69595,-73.92627,NYC
